region,sector,0
MRT,"Electricity, Gas and Water",2.3807765428058294e-06
MRT,Construction,2.135483592393569e-06
MRT,Maintenance and Repair,2.3241198086799446e-07
MRT,Wholesale Trade,4.3268910103332476e-06
MRT,Retail Trade,5.846031785807498e-07
MRT,Hotels and Restraurants,8.671001850085625e-07
MRT,Transport,5.362512363140984e-06
MRT,Post and Telecommunications,1.7076140711524042e-06
MRT,Finacial Intermediation and Business Activities,5.5279678318305735e-06
MRT,Public Administration,3.0057871044122236e-07
MRT,"Education, Health and Other Services",2.0344153976430397e-06
MRT,Private Households,1.0150177902759012e-07
MRT,Others,5.9003122812444815e-08
MRT,Re-export & Re-import,2.2168310371823155e-11
GIN,Agriculture,3.557455670194102e-05
GIN,Fishing,2.9839914656739244e-06
GIN,Mining and Quarrying,4.3334911460437414e-05
GIN,Food & Beverages,1.617248701471649e-06
GIN,Textiles and Wearing Apparel,4.4069489628560345e-07
GIN,Wood and Paper,1.9012659853519437e-06
GIN,"Petroleum, Chemical and Non-Metallic Mineral Products",3.1038488732076353e-06
GIN,Metal Products,2.5701919946595743e-06
GIN,Electrical and Machinery,2.3263788522877293e-06
GIN,Transport Equipment,5.606087049181659e-07
GIN,Other Manufacturing,6.203373736279115e-07
GIN,Recycling,1.0675886011848001e-07
GIN,"Electricity, Gas and Water",7.013069153272702e-06
GIN,Construction,5.24663380532563e-06
GIN,Maintenance and Repair,8.330746492533764e-07
GIN,Wholesale Trade,2.175239771582842e-05
GIN,Retail Trade,3.2336334324364125e-06
GIN,Hotels and Restraurants,5.771352075918051e-06
GIN,Transport,1.017698600624719e-05
GIN,Post and Telecommunications,3.638694285501171e-06
GIN,Finacial Intermediation and Business Activities,1.0973720931477242e-05
GIN,Public Administration,2.5861895430817207e-07
GIN,"Education, Health and Other Services",2.261199569347302e-06
GIN,Private Households,1.0567403545518658e-07
GIN,Others,8.667362534562176e-08
GIN,Re-export & Re-import,3.67177678099531e-11
ZWE,Agriculture,8.068763932000737e-07
ZWE,Fishing,7.196871297201156e-07
ZWE,Mining and Quarrying,5.054208122243577e-07
ZWE,Food & Beverages,1.3100980635550978e-07
ZWE,Textiles and Wearing Apparel,1.25707946390109e-07
ZWE,Wood and Paper,1.5945549696560628e-07
ZWE,"Petroleum, Chemical and Non-Metallic Mineral Products",1.1289536842452412e-07
ZWE,Metal Products,1.9953286058205832e-07
ZWE,Electrical and Machinery,1.9768348384462448e-07
ZWE,Transport Equipment,1.0182066862807515e-07
ZWE,Other Manufacturing,1.172673515080969e-07
ZWE,Recycling,3.7138195707759896e-08
ZWE,"Electricity, Gas and Water",9.365969484561781e-07
ZWE,Construction,1.2796501456236918e-06
ZWE,Maintenance and Repair,1.245170605399482e-06
ZWE,Wholesale Trade,3.877721748466672e-06
ZWE,Retail Trade,4.167132469952053e-06
ZWE,Hotels and Restraurants,2.5456174982383606e-06
ZWE,Transport,2.1940031681374452e-06
ZWE,Post and Telecommunications,2.1337594583822667e-06
ZWE,Finacial Intermediation and Business Activities,5.085443015701993e-06
ZWE,Public Administration,3.3999008228474603e-06
ZWE,"Education, Health and Other Services",5.499700309858488e-06
ZWE,Private Households,9.098413503022423e-07
ZWE,Others,5.254574475728153e-07
ZWE,Re-export & Re-import,9.273264922543783e-12
NAM,Agriculture,2.3503336221613165e-05
NAM,Fishing,2.461534229482165e-06
NAM,Mining and Quarrying,1.3391042942252004e-05
NAM,Food & Beverages,3.285398590712723e-05
NAM,Textiles and Wearing Apparel,1.4474720765042773e-06
NAM,Wood and Paper,3.429632996577989e-06
NAM,"Petroleum, Chemical and Non-Metallic Mineral Products",1.2137865532371326e-05
NAM,Metal Products,3.4817927504094833e-06
NAM,Electrical and Machinery,2.5428234694490367e-06
NAM,Transport Equipment,5.344877804715343e-07
NAM,Other Manufacturing,1.722947857111283e-06
NAM,Recycling,5.2559295951856496e-08
NAM,"Electricity, Gas and Water",9.587475577807192e-06
NAM,Construction,2.495889982646743e-06
NAM,Maintenance and Repair,6.371161901532279e-07
NAM,Wholesale Trade,1.7568754307991992e-05
NAM,Retail Trade,1.3442457727713046e-06
NAM,Hotels and Restraurants,3.2576908748560326e-06
NAM,Transport,7.420248932329326e-06
NAM,Post and Telecommunications,3.6345711159126634e-06
NAM,Finacial Intermediation and Business Activities,1.7796532212556947e-05
NAM,Public Administration,8.64023244411677e-07
NAM,"Education, Health and Other Services",8.683873120788031e-06
NAM,Private Households,4.067071638720817e-07
NAM,Others,7.698757203417621e-08
NAM,Re-export & Re-import,7.540812800825704e-12
NGA,Agriculture,1.4959235240546845e-05
NGA,Fishing,5.358774237601824e-07
NGA,Mining and Quarrying,3.674261805463665e-05
NGA,Food & Beverages,8.425257085276003e-07
NGA,Textiles and Wearing Apparel,2.1702526910112103e-06
NGA,Wood and Paper,9.870489070079817e-07
NGA,"Petroleum, Chemical and Non-Metallic Mineral Products",2.4145768945386896e-06
NGA,Metal Products,2.8582419681234053e-06
NGA,Electrical and Machinery,2.2797555099448903e-06
NGA,Transport Equipment,2.5637717207870925e-07
NGA,Other Manufacturing,2.4151709755441934e-07
NGA,Recycling,1.4501511240686423e-08
NGA,"Electricity, Gas and Water",1.5666771695735873e-06
NGA,Construction,4.183541103758968e-06
NGA,Maintenance and Repair,2.0288825611973206e-07
NGA,Wholesale Trade,7.13756270919556e-06
NGA,Retail Trade,8.126893726260949e-07
NGA,Hotels and Restraurants,2.0052546766545015e-06
NGA,Transport,2.705441509380245e-05
NGA,Post and Telecommunications,4.094485183077146e-06
NGA,Finacial Intermediation and Business Activities,4.323825618144551e-06
NGA,Public Administration,1.340628570366562e-07
NGA,"Education, Health and Other Services",2.6268138181460106e-06
NGA,Private Households,5.758540856437212e-08
NGA,Others,6.241827891892942e-08
NGA,Re-export & Re-import,1.9099637704818e-10
MAR,Agriculture,0.0003426478733347603
MAR,Fishing,0.00012248408749858253
MAR,Mining and Quarrying,4.33602705277213e-05
MAR,Food & Beverages,0.00012497377762254162
MAR,Textiles and Wearing Apparel,0.0001789667156117947
MAR,Wood and Paper,7.942548801122908e-05
MAR,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0001652061379998948
MAR,Metal Products,8.228872813913072e-05
MAR,Electrical and Machinery,0.00016622906988032575
MAR,Transport Equipment,2.9487013366153505e-05
MAR,Other Manufacturing,2.973729529745645e-05
MAR,Recycling,5.111752876146246e-07
MAR,"Electricity, Gas and Water",5.278425337203343e-05
MAR,Construction,2.646422159174802e-05
MAR,Maintenance and Repair,6.949567961408893e-06
MAR,Wholesale Trade,0.00018159337394322
MAR,Retail Trade,2.111332645921774e-05
MAR,Hotels and Restraurants,1.8457631748258015e-05
MAR,Transport,0.00014321022354618263
MAR,Post and Telecommunications,5.6710549004548844e-05
MAR,Finacial Intermediation and Business Activities,0.00016924981712810734
MAR,Public Administration,2.161661480110777e-06
MAR,"Education, Health and Other Services",4.4335169600573584e-05
MAR,Private Households,8.643415512558302e-08
MAR,Others,2.589060490853141e-06
MAR,Re-export & Re-import,3.5804757861073e-11
PNG,Agriculture,1.4669867638390787e-05
PNG,Fishing,1.2537037764644782e-06
PNG,Mining and Quarrying,7.863322704282268e-06
PNG,Food & Beverages,2.7648484727065215e-06
PNG,Textiles and Wearing Apparel,1.2564478662178714e-07
PNG,Wood and Paper,7.987351148481031e-07
PNG,"Petroleum, Chemical and Non-Metallic Mineral Products",6.578876594830562e-07
PNG,Metal Products,5.492457157716581e-07
PNG,Electrical and Machinery,5.992956123076442e-07
PNG,Transport Equipment,9.361799990123581e-08
PNG,Other Manufacturing,1.1835961383125879e-07
PNG,Recycling,1.0971958509967954e-08
PNG,"Electricity, Gas and Water",2.1758673816125797e-06
PNG,Construction,1.0071025127482264e-05
PNG,Maintenance and Repair,6.811701346083048e-07
PNG,Wholesale Trade,9.56479145096819e-06
PNG,Retail Trade,1.3259720314638428e-06
PNG,Hotels and Restraurants,3.834534957482232e-06
PNG,Transport,6.3097316964722206e-06
PNG,Post and Telecommunications,3.0983423541059424e-06
PNG,Finacial Intermediation and Business Activities,8.95386942059887e-06
PNG,Public Administration,5.334036351406974e-07
PNG,"Education, Health and Other Services",3.522769017205373e-06
PNG,Private Households,2.0591399358403697e-07
PNG,Others,1.145453470526762e-07
PNG,Re-export & Re-import,1.6491354814436024e-10
VNM,Agriculture,0.0010397940115860946
VNM,Fishing,5.5851121988771594e-05
VNM,Mining and Quarrying,0.00018956100106952377
VNM,Food & Beverages,0.0001879585763302911
VNM,Textiles and Wearing Apparel,0.000551810397356627
VNM,Wood and Paper,0.00011173800245047192
VNM,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00022253184253375176
VNM,Metal Products,5.650342769501274e-05
VNM,Electrical and Machinery,8.219641574031237e-05
VNM,Transport Equipment,6.585128578303384e-05
VNM,Other Manufacturing,0.00014139736667107542
VNM,Recycling,1.1400059218476207e-05
VNM,"Electricity, Gas and Water",0.00011434810571116656
VNM,Construction,2.0665255220636203e-05
VNM,Maintenance and Repair,1.232716399424329e-05
VNM,Wholesale Trade,0.0006958340416126876
VNM,Retail Trade,7.14056618644388e-06
VNM,Hotels and Restraurants,0.00016371127756756
VNM,Transport,0.00021049456090818023
VNM,Post and Telecommunications,8.373945254274716e-05
VNM,Finacial Intermediation and Business Activities,0.0005384180031663737
VNM,Public Administration,1.326067935229536e-05
VNM,"Education, Health and Other Services",0.00010431033219786981
VNM,Private Households,1.7613297751044602e-09
VNM,Others,5.055012544212278e-07
VNM,Re-export & Re-import,3.8077043759018006e-10
KEN,Agriculture,0.0002566114131792183
KEN,Fishing,1.6698884104371584e-07
KEN,Mining and Quarrying,4.295934869637987e-06
KEN,Food & Beverages,2.535787070436783e-05
KEN,Textiles and Wearing Apparel,4.872118578678393e-06
KEN,Wood and Paper,2.144098891414122e-06
KEN,"Petroleum, Chemical and Non-Metallic Mineral Products",3.7168942252135815e-06
KEN,Metal Products,1.2787205002323246e-06
KEN,Electrical and Machinery,2.391229217627708e-06
KEN,Transport Equipment,2.6150567670377114e-07
KEN,Other Manufacturing,2.0514125472998614e-06
KEN,Recycling,7.642492359943856e-07
KEN,"Electricity, Gas and Water",3.0911800897344604e-06
KEN,Construction,5.447326905835451e-07
KEN,Maintenance and Repair,2.778446507224881e-07
KEN,Wholesale Trade,3.5811103091228222e-06
KEN,Retail Trade,7.964893710321001e-06
KEN,Hotels and Restraurants,2.2014119664030308e-06
KEN,Transport,1.2716484755831857e-05
KEN,Post and Telecommunications,2.875781732806598e-06
KEN,Finacial Intermediation and Business Activities,1.1387200184066643e-05
KEN,Public Administration,1.1407457517156524e-06
KEN,"Education, Health and Other Services",2.6322890742508553e-06
KEN,Private Households,3.4936842376554713e-09
KEN,Others,1.0026902828052379e-06
KEN,Re-export & Re-import,2.243493620378444e-09
IND,Agriculture,0.0012344049773422826
IND,Fishing,1.3386314384721415e-05
IND,Mining and Quarrying,0.0006310175391596788
IND,Food & Beverages,0.00022275848691023558
IND,Textiles and Wearing Apparel,0.0013540342263435076
IND,Wood and Paper,0.00020742561015486737
IND,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0017905342670730985
IND,Metal Products,0.0007854922905861088
IND,Electrical and Machinery,0.0007058522907408753
IND,Transport Equipment,0.0001583605891993669
IND,Other Manufacturing,0.00018090186218108566
IND,Recycling,0.00016297550547792085
IND,"Electricity, Gas and Water",0.0002668050185320313
IND,Construction,0.00012827360725814764
IND,Maintenance and Repair,1.8655152815409822e-05
IND,Wholesale Trade,0.0002404441630456026
IND,Retail Trade,0.0005347806420467436
IND,Hotels and Restraurants,4.710561358752101e-05
IND,Transport,0.000734355513781166
IND,Post and Telecommunications,0.00015798719777295172
IND,Finacial Intermediation and Business Activities,0.0013373110834343537
IND,Public Administration,1.9615341600158263e-05
IND,"Education, Health and Other Services",7.318026738575958e-05
IND,Private Households,4.882419703566277e-07
IND,Others,0.0001401252308637991
IND,Re-export & Re-import,5.6610447977820644e-11
AGO,Agriculture,8.401548479602701e-06
AGO,Fishing,7.493974690417822e-07
AGO,Mining and Quarrying,0.00012900798186664327
AGO,Food & Beverages,1.2751491954038485e-06
AGO,Textiles and Wearing Apparel,8.623250104768877e-07
AGO,Wood and Paper,3.5992495987143595e-06
AGO,"Petroleum, Chemical and Non-Metallic Mineral Products",8.036614504521316e-06
AGO,Metal Products,8.165590336228715e-06
AGO,Electrical and Machinery,9.797125744981005e-06
AGO,Transport Equipment,2.131494499325492e-06
AGO,Other Manufacturing,1.4512861603671663e-06
AGO,Recycling,1.7284609024991537e-07
AGO,"Electricity, Gas and Water",3.891001595110024e-05
AGO,Construction,6.038256673133144e-05
AGO,Maintenance and Repair,2.817996851151481e-06
AGO,Wholesale Trade,5.987516265229063e-05
AGO,Retail Trade,1.2671310987136861e-05
AGO,Hotels and Restraurants,1.3749641398211668e-05
AGO,Transport,4.798514219770927e-05
AGO,Post and Telecommunications,1.3963102371856631e-05
AGO,Finacial Intermediation and Business Activities,4.085178744048099e-05
AGO,Public Administration,5.984081096970338e-07
AGO,"Education, Health and Other Services",1.0919959319878821e-05
AGO,Private Households,3.1370825235155926e-07
AGO,Others,2.2429343648791602e-07
AGO,Re-export & Re-import,7.650522695217659e-11
BTN,Agriculture,9.17234885655494e-07
BTN,Fishing,3.9229512358129174e-07
BTN,Mining and Quarrying,5.828897786389881e-07
BTN,Food & Beverages,1.4784273651895235e-08
BTN,Textiles and Wearing Apparel,7.657991735335842e-08
BTN,Wood and Paper,1.9484294956755392e-07
BTN,"Petroleum, Chemical and Non-Metallic Mineral Products",8.117914716035456e-07
BTN,Metal Products,7.112832134000528e-07
BTN,Electrical and Machinery,3.6771495402536993e-07
BTN,Transport Equipment,5.269552617316787e-08
BTN,Other Manufacturing,1.0696584946444708e-07
BTN,Recycling,2.822722324041183e-09
BTN,"Electricity, Gas and Water",5.333485876657676e-07
BTN,Construction,9.126839914292266e-07
BTN,Maintenance and Repair,1.9119654892366652e-07
BTN,Wholesale Trade,7.166019214442555e-07
BTN,Retail Trade,4.551223428646213e-07
BTN,Hotels and Restraurants,3.6325187532362604e-07
BTN,Transport,6.242424677772673e-07
BTN,Post and Telecommunications,8.789518574700442e-07
BTN,Finacial Intermediation and Business Activities,8.37949002579749e-07
BTN,Public Administration,2.762138108581515e-07
BTN,"Education, Health and Other Services",6.896003610706401e-07
BTN,Private Households,1.1459503072115445e-07
BTN,Others,1.4049239715423597e-08
BTN,Re-export & Re-import,2.0523286216051082e-11
KGZ,Agriculture,9.855597364276097e-07
KGZ,Fishing,1.4787155333909237e-09
KGZ,Mining and Quarrying,5.511127598071391e-07
KGZ,Food & Beverages,3.5013658233477693e-07
KGZ,Textiles and Wearing Apparel,3.089409223224073e-07
KGZ,Wood and Paper,2.3269816627036998e-07
KGZ,"Petroleum, Chemical and Non-Metallic Mineral Products",7.367913505549969e-07
KGZ,Metal Products,1.238330146917425e-06
KGZ,Electrical and Machinery,7.356060948973769e-07
KGZ,Transport Equipment,8.989198748790832e-08
KGZ,Other Manufacturing,5.70046926055279e-08
KGZ,Recycling,2.1237030268622387e-08
KGZ,"Electricity, Gas and Water",2.712116644653566e-07
KGZ,Construction,3.724176327331403e-06
KGZ,Maintenance and Repair,4.7158153665491534e-07
KGZ,Wholesale Trade,5.370562839824464e-06
KGZ,Retail Trade,1.3968362149404268e-05
KGZ,Hotels and Restraurants,4.381514150681722e-06
KGZ,Transport,6.025494643947903e-06
KGZ,Post and Telecommunications,1.8417582950247119e-06
KGZ,Finacial Intermediation and Business Activities,3.8546850132177725e-06
KGZ,Public Administration,1.561315587186049e-06
KGZ,"Education, Health and Other Services",2.5907944863025953e-06
KGZ,Private Households,3.5398791000039884e-09
KGZ,Others,1.0159481328127103e-06
KGZ,Re-export & Re-import,2.4593886245563885e-10
EGY,Agriculture,0.00012048133107418456
EGY,Fishing,5.998922662519034e-06
EGY,Mining and Quarrying,7.82435985392595e-05
EGY,Food & Beverages,9.562142120320845e-06
EGY,Textiles and Wearing Apparel,5.9626520264520506e-05
EGY,Wood and Paper,1.8121049779595022e-05
EGY,"Petroleum, Chemical and Non-Metallic Mineral Products",8.682964375817222e-05
EGY,Metal Products,3.833254199330747e-05
EGY,Electrical and Machinery,4.30890824073495e-05
EGY,Transport Equipment,3.677149779825075e-06
EGY,Other Manufacturing,7.142284435713227e-06
EGY,Recycling,1.9310258381513927e-07
EGY,"Electricity, Gas and Water",8.723617738472259e-06
EGY,Construction,3.088925284716646e-05
EGY,Maintenance and Repair,1.6826942637704369e-06
EGY,Wholesale Trade,5.730074308054012e-05
EGY,Retail Trade,5.5150130877207745e-06
EGY,Hotels and Restraurants,8.934985414746056e-06
EGY,Transport,6.685849052640404e-05
EGY,Post and Telecommunications,2.1062793342803736e-05
EGY,Finacial Intermediation and Business Activities,8.107714382010182e-05
EGY,Public Administration,1.9056372355487908e-06
EGY,"Education, Health and Other Services",1.3027343148868989e-05
EGY,Private Households,1.0811267395015271e-07
EGY,Others,6.608240755742568e-07
EGY,Re-export & Re-import,2.8428795863410078e-11
BOL,Agriculture,1.4860320159437251e-05
BOL,Fishing,3.0226756188481815e-07
BOL,Mining and Quarrying,1.682630957783033e-05
BOL,Food & Beverages,9.148721146349122e-07
BOL,Textiles and Wearing Apparel,2.7144783070146615e-06
BOL,Wood and Paper,9.879192248504418e-07
BOL,"Petroleum, Chemical and Non-Metallic Mineral Products",1.990266810437808e-06
BOL,Metal Products,4.5318574802465367e-07
BOL,Electrical and Machinery,1.1363065602435923e-07
BOL,Transport Equipment,1.2426717944092755e-08
BOL,Other Manufacturing,1.7751705895404313e-07
BOL,Recycling,6.613376629745365e-08
BOL,"Electricity, Gas and Water",8.097404024633153e-07
BOL,Construction,1.1053050499482904e-07
BOL,Maintenance and Repair,4.57211514349488e-08
BOL,Wholesale Trade,5.892954164510779e-07
BOL,Retail Trade,1.3106747169764604e-06
BOL,Hotels and Restraurants,3.9928597909546506e-07
BOL,Transport,3.4579897070213412e-06
BOL,Post and Telecommunications,9.49518750562881e-07
BOL,Finacial Intermediation and Business Activities,9.063447821009998e-06
BOL,Public Administration,1.0110222977809667e-07
BOL,"Education, Health and Other Services",1.2003562829026896e-07
BOL,Private Households,2.1921484794613357e-07
BOL,Others,2.6809099885521945e-07
BOL,Re-export & Re-import,1.3537188830646234e-09
MMR,Agriculture,1.588720263092114e-05
MMR,Fishing,7.207746875794627e-07
MMR,Mining and Quarrying,9.485351506565655e-06
MMR,Food & Beverages,3.878071448254738e-07
MMR,Textiles and Wearing Apparel,6.363363380328652e-06
MMR,Wood and Paper,6.048504455933162e-06
MMR,"Petroleum, Chemical and Non-Metallic Mineral Products",5.19310091723326e-06
MMR,Metal Products,2.615612658323522e-06
MMR,Electrical and Machinery,3.1227587083712614e-06
MMR,Transport Equipment,4.746688237305106e-07
MMR,Other Manufacturing,7.980049404251824e-07
MMR,Recycling,4.7268656429814125e-08
MMR,"Electricity, Gas and Water",1.3526782394614808e-06
MMR,Construction,2.114551078933653e-06
MMR,Maintenance and Repair,2.839960008427294e-07
MMR,Wholesale Trade,6.747134258544496e-06
MMR,Retail Trade,1.1167151032861081e-06
MMR,Hotels and Restraurants,9.460525254380223e-07
MMR,Transport,1.3063399418340652e-05
MMR,Post and Telecommunications,3.1548434880402057e-06
MMR,Finacial Intermediation and Business Activities,5.542148745458798e-06
MMR,Public Administration,5.5699735844716836e-08
MMR,"Education, Health and Other Services",5.099530481730057e-07
MMR,Private Households,3.372093784452205e-08
MMR,Others,1.8845693368083094e-08
MMR,Re-export & Re-import,4.19861987160667e-11
VUT,Agriculture,3.443993188135772e-07
VUT,Fishing,2.294090619322437e-07
VUT,Mining and Quarrying,8.389585479716806e-09
VUT,Food & Beverages,1.2389132567434396e-08
VUT,Textiles and Wearing Apparel,6.211205336320716e-09
VUT,Wood and Paper,2.4715744601420672e-08
VUT,"Petroleum, Chemical and Non-Metallic Mineral Products",2.6803708929438635e-08
VUT,Metal Products,2.4106312347752723e-08
VUT,Electrical and Machinery,2.687635608219128e-08
VUT,Transport Equipment,2.7540756444718747e-08
VUT,Other Manufacturing,1.1161569399266024e-08
VUT,Recycling,4.1157723863850734e-10
VUT,"Electricity, Gas and Water",2.179753757709677e-08
VUT,Construction,2.8047860818095145e-07
VUT,Maintenance and Repair,9.55361650837416e-08
VUT,Wholesale Trade,5.149956037866143e-07
VUT,Retail Trade,3.696705702964527e-07
VUT,Hotels and Restraurants,2.4371970281557673e-07
VUT,Transport,2.430345733691976e-07
VUT,Post and Telecommunications,2.5754900429715616e-07
VUT,Finacial Intermediation and Business Activities,2.6362162505342495e-07
VUT,Public Administration,1.0169049211224726e-07
VUT,"Education, Health and Other Services",1.7695041359126428e-07
VUT,Private Households,2.1025337062008664e-08
VUT,Others,3.865410074032897e-09
VUT,Re-export & Re-import,1.057117512938648e-12
PSE,Agriculture,2.3883503304574883e-06
PSE,Fishing,4.437151716608317e-07
PSE,Mining and Quarrying,1.9017285044642197e-07
PSE,Food & Beverages,4.189949433544667e-07
PSE,Textiles and Wearing Apparel,4.433018690031476e-07
PSE,Wood and Paper,4.901879904854609e-07
PSE,"Petroleum, Chemical and Non-Metallic Mineral Products",8.158407032548291e-07
PSE,Metal Products,6.603809717734748e-07
PSE,Electrical and Machinery,5.978057911645537e-07
PSE,Transport Equipment,1.406369290624908e-07
PSE,Other Manufacturing,3.146770889313801e-07
PSE,Recycling,1.8859462690797117e-08
PSE,"Electricity, Gas and Water",1.7432811746138215e-07
PSE,Construction,1.0077738034788204e-06
PSE,Maintenance and Repair,1.0563209237537714e-06
PSE,Wholesale Trade,2.854967617243027e-06
PSE,Retail Trade,1.786506364349519e-06
PSE,Hotels and Restraurants,1.5418169579883138e-06
PSE,Transport,1.1160953052470168e-06
PSE,Post and Telecommunications,1.13914062220373e-06
PSE,Finacial Intermediation and Business Activities,8.282582384366264e-07
PSE,Public Administration,5.522799964011178e-07
PSE,"Education, Health and Other Services",9.62445417430328e-07
PSE,Private Households,3.8372131462252745e-07
PSE,Others,4.228211623923922e-08
PSE,Re-export & Re-import,2.5636782823610603e-11
LBN,Agriculture,7.3624391902257835e-06
LBN,Fishing,4.4283707356399343e-07
LBN,Mining and Quarrying,1.171236798502964e-06
LBN,Food & Beverages,4.511480102027252e-06
LBN,Textiles and Wearing Apparel,4.2845139205752835e-06
LBN,Wood and Paper,4.029419470532826e-06
LBN,"Petroleum, Chemical and Non-Metallic Mineral Products",1.0664074628914303e-05
LBN,Metal Products,9.73610374525968e-06
LBN,Electrical and Machinery,1.59361308378287e-05
LBN,Transport Equipment,6.530480381926224e-07
LBN,Other Manufacturing,2.949915372395971e-06
LBN,Recycling,1.0846834567419753e-07
LBN,"Electricity, Gas and Water",1.0600247042065736e-06
LBN,Construction,3.185686210432843e-06
LBN,Maintenance and Repair,1.4567150887637229e-06
LBN,Wholesale Trade,1.4036451932416504e-05
LBN,Retail Trade,3.881863043186863e-06
LBN,Hotels and Restraurants,4.952647434900102e-06
LBN,Transport,2.1254595472572286e-05
LBN,Post and Telecommunications,4.7320053428551686e-06
LBN,Finacial Intermediation and Business Activities,1.5550829002749133e-05
LBN,Public Administration,2.9071001676032356e-06
LBN,"Education, Health and Other Services",1.1535017630919667e-05
LBN,Private Households,8.558565837365942e-07
LBN,Others,1.7405470602393286e-07
LBN,Re-export & Re-import,1.111040943335788e-10
HND,Agriculture,4.170173389543474e-05
HND,Fishing,1.3227290321869371e-06
HND,Mining and Quarrying,2.8736228655019946e-06
HND,Food & Beverages,5.269157134344482e-06
HND,Textiles and Wearing Apparel,7.830077624373436e-07
HND,Wood and Paper,4.1976573480670125e-06
HND,"Petroleum, Chemical and Non-Metallic Mineral Products",3.3745905429639032e-06
HND,Metal Products,1.842613129748945e-06
HND,Electrical and Machinery,2.6792854824169646e-06
HND,Transport Equipment,4.339045683812192e-07
HND,Other Manufacturing,3.7531524651990365e-07
HND,Recycling,5.7480395454320904e-08
HND,"Electricity, Gas and Water",1.4153763329165017e-06
HND,Construction,3.238903704648556e-06
HND,Maintenance and Repair,6.272161068514727e-07
HND,Wholesale Trade,1.0047887986794739e-05
HND,Retail Trade,1.5822163216155665e-06
HND,Hotels and Restraurants,3.684190423462782e-06
HND,Transport,9.905746612306912e-06
HND,Post and Telecommunications,4.642211636170116e-06
HND,Finacial Intermediation and Business Activities,8.698094039214279e-06
HND,Public Administration,6.356692941847414e-07
HND,"Education, Health and Other Services",3.7986909020803317e-06
HND,Private Households,2.8552715179477216e-07
HND,Others,1.4949377476780477e-07
HND,Re-export & Re-import,8.121072473933755e-11
CIV,Agriculture,0.00012251021634995885
CIV,Fishing,3.417733471304564e-06
CIV,Mining and Quarrying,2.339958468066614e-06
CIV,Food & Beverages,2.4707525363450842e-05
CIV,Textiles and Wearing Apparel,1.9548514910774108e-06
CIV,Wood and Paper,3.750286591922563e-05
CIV,"Petroleum, Chemical and Non-Metallic Mineral Products",1.1484562763345267e-05
CIV,Metal Products,4.500659784741075e-06
CIV,Electrical and Machinery,4.227139974664234e-06
CIV,Transport Equipment,7.78880551931476e-07
CIV,Other Manufacturing,1.3946670882400161e-06
CIV,Recycling,3.727110217319435e-07
CIV,"Electricity, Gas and Water",6.535529550144646e-06
CIV,Construction,6.720773114578308e-06
CIV,Maintenance and Repair,9.079518770892707e-07
CIV,Wholesale Trade,2.536711113847801e-05
CIV,Retail Trade,2.4604291951709227e-06
CIV,Hotels and Restraurants,4.357856723812483e-06
CIV,Transport,2.9446844366846918e-05
CIV,Post and Telecommunications,6.916592420534417e-06
CIV,Finacial Intermediation and Business Activities,2.5267704107514935e-05
CIV,Public Administration,4.1040306592315444e-07
CIV,"Education, Health and Other Services",4.432203478273508e-06
CIV,Private Households,7.134356244028875e-08
CIV,Others,2.3940611509361486e-07
CIV,Re-export & Re-import,1.2414453311613923e-10
STP,Agriculture,2.3632881106847494e-08
STP,Fishing,9.881458929887817e-09
STP,Mining and Quarrying,2.546663504618617e-09
STP,Food & Beverages,1.7998560850103597e-09
STP,Textiles and Wearing Apparel,2.372010490317111e-09
STP,Wood and Paper,4.901039805570455e-09
STP,"Petroleum, Chemical and Non-Metallic Mineral Products",5.9276160522155795e-09
STP,Metal Products,6.068775635490005e-09
STP,Electrical and Machinery,8.666406649906927e-09
STP,Transport Equipment,3.1632852288691583e-09
STP,Other Manufacturing,2.4578525396710926e-09
STP,Recycling,1.8648354476951585e-10
STP,"Electricity, Gas and Water",3.1642887846836277e-09
STP,Construction,2.735293917695581e-08
STP,Maintenance and Repair,4.91616798210466e-08
STP,Wholesale Trade,7.178023124464529e-08
STP,Retail Trade,3.408710543210768e-08
STP,Hotels and Restraurants,6.664351426137301e-08
STP,Transport,3.8876945609073596e-08
STP,Post and Telecommunications,4.906350045973587e-08
STP,Finacial Intermediation and Business Activities,1.9456670996247278e-08
STP,Public Administration,2.1117772372107924e-08
STP,"Education, Health and Other Services",2.3672443203197934e-08
STP,Private Households,6.481055237920188e-09
STP,Others,9.119669543418505e-12
STP,Re-export & Re-import,2.8582265632416227e-13
UZB,Agriculture,8.260933478405854e-05
UZB,Fishing,8.02625846364253e-07
UZB,Mining and Quarrying,2.2594852596171907e-06
UZB,Food & Beverages,1.3720299332051895e-06
UZB,Textiles and Wearing Apparel,9.816566507922852e-06
UZB,Wood and Paper,1.1515083010631574e-06
UZB,"Petroleum, Chemical and Non-Metallic Mineral Products",1.2133137994110222e-05
UZB,Metal Products,9.441948618961366e-06
UZB,Electrical and Machinery,8.75057258700735e-06
UZB,Transport Equipment,7.748945348450753e-07
UZB,Other Manufacturing,8.816686958548531e-07
UZB,Recycling,2.7590467230691057e-07
UZB,"Electricity, Gas and Water",9.613223430046782e-06
UZB,Construction,3.327726311210082e-06
UZB,Maintenance and Repair,4.802571239431459e-07
